id,province,city,barangay,latitude,logitude
249672,AGUSAN DEL SUR,BAYUGAN CITY,BERSEBA,8.84895038604748,125.817977905273
249984,AGUSAN DEL SUR,BAYUGAN CITY,BUCAC,8.69867992401123,125.753921508789
249981,AGUSAN DEL SUR,BAYUGAN CITY,CAGBAS,8.69521999359137,125.70018768310601
249742,AGUSAN DEL SUR,BAYUGAN CITY,CALAITAN,8.76119041442877,125.76141357421899
249881,AGUSAN DEL SUR,BAYUGAN CITY,CANAYUGAN,8.76558017730713,125.738632202148
249990,AGUSAN DEL SUR,BAYUGAN CITY,CHARITO,8.69120025634771,125.741226196289
249846,AGUSAN DEL SUR,BAYUGAN CITY,CLARO CORTEZ,8.76119041442877,125.76141357421899
249943,AGUSAN DEL SUR,BAYUGAN CITY,FILI,8.72896003723145,125.77642822265601
250019,AGUSAN DEL SUR,BAYUGAN CITY,GAMAO,8.68122959136963,125.730262756348
249836,AGUSAN DEL SUR,BAYUGAN CITY,GETSEMANE,8.76438999176025,125.828582763672
249887,AGUSAN DEL SUR,BAYUGAN CITY,GRACE ESTATE,8.76533031463634,125.83807373046899
249939,AGUSAN DEL SUR,BAYUGAN CITY,HAMOGAWAY,8.71275997161871,125.790893554688
249985,AGUSAN DEL SUR,BAYUGAN CITY,KATIPUNAN,8.696530342102161,125.795776367188
249859,AGUSAN DEL SUR,BAYUGAN CITY,MABUHAY,8.766570091247669,125.70191192626999
249902,AGUSAN DEL SUR,BAYUGAN CITY,MAGKIANGKANG,8.73840999603271,125.776527404785
249744,AGUSAN DEL SUR,BAYUGAN CITY,MAHAYAG,8.79446983337402,125.752647399902
249979,AGUSAN DEL SUR,BAYUGAN CITY,MARCELINA,8.69361019134521,125.782676696777
249958,AGUSAN DEL SUR,BAYUGAN CITY,MAYGATASAN,8.72303009033203,125.727828979492
249919,AGUSAN DEL SUR,BAYUGAN CITY,MONTIVESTA,8.7287101745606,125.695266723633
249711,AGUSAN DEL SUR,BAYUGAN CITY,MT. ARARAT,8.83922004699707,125.830520629883
249728,AGUSAN DEL SUR,BAYUGAN CITY,MT. CARMEL,8.79545974731451,125.825927734375
249814,AGUSAN DEL SUR,BAYUGAN CITY,MT. OLIVE,8.79545974731451,125.825927734375
249827,AGUSAN DEL SUR,BAYUGAN CITY,NEW SALEM,8.76438999176025,125.828582763672
249886,AGUSAN DEL SUR,BAYUGAN CITY,NOLI,8.75105953216558,125.755996704102
249942,AGUSAN DEL SUR,BAYUGAN CITY,OSMEÑA,8.73536968231207,125.827957153321
249975,AGUSAN DEL SUR,BAYUGAN CITY,PANAYTAY,8.70158004760748,125.817123413086
249832,AGUSAN DEL SUR,BAYUGAN CITY,PINAGALAAN,8.75222015380865,125.78692626953101
